uuid,subject,has_image,image,golden_answer,problem_statement,model_response,evaluation_reason,eval
d57c2f7d-971f-43c9-bb9e-25e15c923b21,multivariable_calculus,False,,"1. $\rho(x,y,z)$ = $1+\left(x^2+y^2\right)^{\frac{3}{2}}$
2. $M_{xy}$ = $\frac{5\cdot\pi}{72}$","The solid $Q$ has the mass given by the triple integral:
$$
\int_{0}^1 \left( \int_{0}^{\frac{ \pi }{ 2 }} \left( \int_{0}^{r^2} \left( r^4 + r \right) dz \right) d \theta \right) dr
$$
1. Find the density of the solid in rectangular coordinates.
2. Find the moment $M_{xy}$ about the xy-plane.",,,
d5eda09b-3de0-441e-a722-ccb5244adbb9,integral_calc,False,,"$\int \frac{ \sqrt{9 \cdot x+4} }{ -3 \cdot x^2 } \, dx$ = $C+\frac{\sqrt{9\cdot x+4}}{3\cdot x}-\frac{3}{4}\cdot\ln\left(\frac{\left|\sqrt{9\cdot x+4}-2\right|}{2+\sqrt{9\cdot x+4}}\right)$","Solve the integral:
$$
\int \frac{ \sqrt{9 \cdot x+4} }{ -3 \cdot x^2 } \, dx
$$",,,
d5fcba67-c072-4cb0-8f4d-9da61c993923,algebra,False,,$\frac{ (2+i) \cdot (4-2 \cdot i) }{ (1+i) }$ = $5-5\cdoti$,Evaluate the expression $\frac{ (2+i) \cdot (4-2 \cdot i) }{ (1+i) }$ and write the result as a simplified complex number.,,,
d602c133-9e68-402e-9b69-01ca11fa01fd,integral_calc,False,,"$\int \frac{ 2 \cdot x+1 }{ (x-1) \cdot \sqrt{x^2-4 \cdot x+2} } \, dx$ = $2\cdot\ln\left(\left|x-2+\sqrt{x^2-4\cdot x+2}\right|\right)-3\cdot\arcsin\left(\frac{x}{(x-1)\cdot\sqrt{2}}\right)+C$","Compute the integral:
$$
\int \frac{ 2 \cdot x+1 }{ (x-1) \cdot \sqrt{x^2-4 \cdot x+2} } \, dx
$$",,,
d666f55d-1b0e-4b1c-821c-ddf1d1ea87df,integral_calc,False,,"$\int \frac{ -1 }{ 3 \cdot \sin\left(\frac{ x }{ 3 }\right)^6 } \, dx$ = $\frac{\cos\left(\frac{x}{3}\right)}{5\cdot\sin\left(\frac{x}{3}\right)^5}-\frac{4}{15}\cdot\left(-\frac{\cos\left(\frac{x}{3}\right)}{\sin\left(\frac{x}{3}\right)^3}-2\cdot\cot\left(\frac{x}{3}\right)\right)+C$","Compute the integral:
$$
\int \frac{ -1 }{ 3 \cdot \sin\left(\frac{ x }{ 3 }\right)^6 } \, dx
$$",,,
d6cfc281-9a27-43ac-b0d7-17e6d64a8bf9,multivariable_calculus,False,,The final answer: $6\cdot x^2-y^2+3\cdot x\cdot y+2\cdot x-y=0$,"Find the equation of a quadratic curve, which passes through the origin, and is tangent to $4 \cdot x + 3 \cdot y + 2 = 0$ at $(1,-2)$ and to $x - y - 1 = 0$ at $(0,-1)$.",,,
d6d00db5-5433-4e2e-be1f-07df6d0782c8,multivariable_calculus,False,,$y_{x}'$ = $\frac{t\cdot\sqrt{t^2+2}}{\sqrt{2\cdot t^2+1}}$,"Find the first derivative $y_{x}'$ of the function:
$$
x = \arcsin\left(\frac{ t }{ \sqrt{2+2 \cdot t^2} }\right), \quad y = \arccos\left(\frac{ 1 }{ \sqrt{2+2 \cdot t^2} }\right), \quad t \ge 0
$$",,,
d6d0e931-8b06-4a31-80b1-2abb2700d680,precalculus_review,False,,"1. The inverse function is: $1-\sqrt{x}$
2. The domain of the inverse function is: $x\ge0$
3. The range of the inverse function is: $y\le1$","1. Find the inverse function of $f(x) = (x-1)^2$, for $x \le 1$.
2. Find the domain of the inverse function.
3. Find the range of the inverse function.",,,
d6e1f663-40a9-40f9-a0c7-53c225984de0,multivariable_calculus,False,,The final answer: $\frac{\pi}{8}$,Find the area of the region $R$ bounded by circles $x^2+y^2=1$ and $x^2+y^2=4$ and the lines $y=x$ and $y=\sqrt{3} \cdot x$.,,,
d6ec8d67-1fdb-4d5b-ba6c-40d38b33cabb,algebra,False,,"The solutions to the given equations are:  
1. $x=11$
2. $m=14$
3. $b=1$
4. $x=\frac{ 1 }{ 2 }$
5. $x=-6$
6. $j=\frac{ -9 }{ 2 }$","Solve the following equations:

1. $\frac{ 3 }{ 4 } (x+9) = 15$
2. $\frac{ 2 }{ 3 } (m-8) = 4$
3. $\frac{ 1 }{ 8 } (b+2) = \frac{ 3 }{ 8 }$
4. $\frac{ 1 }{ 7 } (x-4) = -\frac{ 1 }{ 2 }$
5. $\frac{ 2 }{ 5 } (-3-2 x) = \frac{ 18 }{ 5 }$
6. $\frac{ 4 }{ 5 } (j+5) = \frac{ 2 }{ 5 }$",,,
d6fcf747-13d5-42bb-99f4-1c6e55d5cdb5,multivariable_calculus,False,,"Optimal dimensions:

$w$: $2$

$l$: $2$

$h$: $1$

Maximum volume: $4$","Consider a rectangular box of width $w$, length $l$, and height $h$ without a lid. If the box is to be made from $12$ sq. cm of cardboard, find the dimensions that maximize the volume of the box and the maximum possible volume itself.",,,
d7685a03-c915-479a-bc22-d9a0106fca54,precalculus_review,False,,"1. Domain: $(5,\infty)$
2. Range: $(-\infty,\infty)$","State the domain and range of the function: $f(x) = \ln(x-5)$

1. Domain
2. Range",,,
d78475ef-cb8a-41af-9269-a2327c4a2fff,differential_calc,False,,"1. The domain (in interval notation) $(-1\cdot\infty,\infty)$
2. Vertical asymptotes None
3. Horizontal asymptotes None
4. Slant asymptotes $y=-x+3$
5. Intervals where the function is increasing $(0,6)$
6. Intervals where the function is decreasing $(-\infty,0)$, $(6,\infty)$
7. Intervals where the function is concave up $(9,\infty)$
8. Intervals where the function is concave down $(-\infty,0)$, $(0,9)$
9. Points of inflection $P(9,0)$","Make full curve sketching of $y = \sqrt[3]{9 \cdot x^2 - x^3}$. Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
d8e23310-2d6a-4413-9633-55f92b63775c,algebra,False,,Magnitude of the second quake: $5.82$,"Recall the formula for calculating the magnitude of an earthquake, $M=\frac{ 2 }{ 3 } \cdot \log_{10}\left(\frac{ S }{ S_{0} }\right)$. One earthquake has magnitude $3.9$ on the MMS scale. If a second earthquake has $750$ times as much energy as the first, find the magnitude of the second quake. Round to the nearest hundredth.",,,
d906874a-47e3-404c-9e09-885002ec79f3,algebra,False,,"The solution set to the inequality is: $\left(-\infty,\ -3\right)\cup\left(2,\ 7\right)$","Find the solution to the following inequality and express it in interval notation:
$$
5 (x-7) (x+3) (x-2) < 0
$$",,,
d930869f-c932-4aba-a4ea-e00bc94237a8,integral_calc,False,,Area = $\frac{184}{3}$,"Compute the area of the figure bounded by curves $y = 8 \cdot x^2$, $y = 4 + 4 \cdot x^2$, lines $x = 3$, $x = -2$, and the $x$-axis.",,,
d982ac94-be51-47d3-a37f-8d59be82c81e,precalculus_review,False,,"The final answer: $(3,-2)$","Find points on a coordinate plane that satisfy the following equation:

$$
10 \cdot x^2 + 29 \cdot y^2 + 34 \cdot x \cdot y + 8 \cdot x + 14 \cdot y + 2 = 0
$$",,,
d9a85aa2-237a-48ee-aa50-dadd42070cd8,sequences_series,False,,"1. Radius of convergence: $R=\infty$
2. Sum: $f(x)=\begin{cases}\frac{3}{x^2}+\frac{3\cdot x\cdot e^x-3\cdot e^x}{x^2},&x\ne0\\\frac{3}{2},&x=0\end{cases}$","Find the radius of convergence and sum of the series:
$$
\frac{ 3 }{ 2 }+\frac{ 3 \cdot x }{ 1 \cdot 3 }+\frac{ 3 \cdot x^2 }{ 1 \cdot 2 \cdot 4 }+\cdots+\frac{ 3 \cdot x^n }{ \left(n!\right) \cdot (n+2) }+\cdots
$$",,,
da100f17-a491-4014-8c00-0061a65cc2b4,precalculus_review,False,,"1. The inverse function is: $\frac{1}{x}-2$
2. The domain of the inverse function is: $(-\infty,0)\cup(0,\infty)$
3. The range of the inverse function is: $(-\infty,-2)\cup(-2,\infty)$","1. Find the inverse function of $f(x) = \frac{ 1 }{ x+2 }$
2. Find the domain of the inverse function
3. Find the range of the inverse function",,,
da29a7ac-6d10-4e13-9fc6-088951921221,multivariable_calculus,False,,The final answer: $I=19\cdot\left(17\cdot e^4+3\right)$,Evaluate $I=\int_{0}^4 \int_{0}^x \int_{0}^{x+y} \left(3 \cdot e^x \cdot (y+2 \cdot z)\right) dz dy dx$.,,,
da7e571f-2201-495c-a7df-955283c258ef,algebra,False,,The final answer: $\frac{4}{3}\cdot x+4$,"Divide rational expressions and simplify it:

$$
\frac{ x^2-9 }{ 3 } \div \frac{ x-3 }{ 4 }
$$",,,
daa2fcb5-aa37-4baf-9417-863cc372bd78,differential_calc,False,,The curvature is: $\frac{1}{48\cdot\left|\sin\left(\frac{t}{2}\right)\right|}$,"For the curve $x = a \cdot \left(t - \sin(t)\right)$, $y = a \cdot \left(1 - \cos(t)\right)$, determine the curvature. Use $a = 12$.",,,
dacc8400-999f-45b5-9169-bbc3631b4aeb,multivariable_calculus,False,,"The final answer:

1. The exact change $\Delta z$ is $0.6449$
2. The approximate change $d z$ is $0.65$","Let $z = x^2 + 3 \cdot x \cdot y - y^2$. Find the exact change $\Delta z = f\left(x+\Delta x,y+\Delta y\right) - f(x,y)$ in the function and find the approximate change $d z$ in the function as $x$ changes from $2$ to $2.05$ and $y$ changes from $3$ to $2.96$.",,,
db0e5db4-a7a3-45e3-abc6-9ae4b77fcf97,algebra,False,,The final answer: $\frac{-21\cdot x-28}{2\cdot x^2+9\cdot x+4}$,"Add and subtract the rational expressions, and then simplify:

$$
\frac{ x-4 }{ x+4 } - \frac{ 2 \cdot x+6 }{ 2 \cdot x+1 }
$$",,,
db737faf-9359-40c5-9af9-bd828d9cb054,precalculus_review,False,,$\frac{ \cos(t) }{ \sin(t) }+\frac{ \sin(t) }{ 1+\cos(t) }$ = $\csc(t)$,"Simplify the expression $\frac{ \cos(t) }{ \sin(t) }+\frac{ \sin(t) }{ 1+\cos(t) }$ by writing it in terms of sines and cosines, then simplify. The final answer does not have to be in terms of sine and cosine only.",,,
db73d0f5-3e61-4495-9063-c8cb58f9e4b3,multivariable_calculus,False,,The final answer: $L=\frac{486}{5}$,"Evaluate $L=\lim_{(x,y) \to (3,3)}\left(\frac{ x^6-y^6 }{ x^2+x^2 \cdot y-x \cdot y^2-y^2 }\right)$",,,
db7ee4b1-97eb-441e-8ab6-9f71a248e8be,integral_calc,False,,"$\int \frac{ 10 }{ \sin(4 \cdot x)^6 } \, dx$ = $C-\frac{1}{2}\cdot\left(\cot(4\cdot x)\right)^5-\frac{5}{2}\cdot\cot(4\cdot x)-\frac{5}{3}\cdot\left(\cot(4\cdot x)\right)^3$","Compute the integral:
$$
\int \frac{ 10 }{ \sin(4 \cdot x)^6 } \, dx
$$",,,
db996e6d-cc8a-4fb9-84e6-66007524a88c,precalculus_review,False,,"The final answer: $x_1=-\frac{\pi}{4}+\pi\cdot n$, $x_2=\arctan\left(\frac{1}{2}\right)+\pi\cdot n$",Find the zeros of the function $f(x) = \left(1 - \tan(x)\right) \cdot \left(1 + \sin(2 \cdot x)\right) - \tan(x) + \cos(2 \cdot x) - 1$.,,,
dc06d10a-40f2-42cc-a038-53faf5f27d1c,sequences_series,False,,The Fourier series is: $x^2=\frac{\pi^2}{3}-4\cdot\left(\frac{\cos(x)}{1^2}-\frac{\cos(2\cdot x)}{2^2}+\frac{\cos(3\cdot x)}{3^2}-\cdots\right)$,Find the Fourier series of the periodic function $f(x) = x^2$ in the interval $-\pi \le x < \pi$ if $f(x) = f(x + 2 \cdot \pi)$.,,,
dc20dd10-80d5-4ed4-8e8b-1f706dc8ffb6,sequences_series,False,,$S_{k}$ -> None as $k$ -> $\infty$.,"Evaluate the telescoping series or state whether the series diverges:

$$
\sum_{n=1}^\infty \left(\sin(n)-\sin(n+1)\right)
$$",,,
dc221026-1425-4caa-9b02-8ddde198eebe,multivariable_calculus,False,,"1. The interval for $r$ is $\left[0,4\cdot\cos\left(\theta\right)\right]$;
2. The interval for $\theta$ is $\left[\frac{3}{2}\cdot\pi,\frac{5\cdot\pi}{2}\right]$.","Express the region $D$ in polar coordinates. $D$ = $\left\{(x,y)|x^2+y^2 \le 4 \cdot x\right\}$  ($a \le \theta \le b$, $a \ge 0$, $b \ge 0$).",,,
dc71824f-02b4-4210-a32a-0d141c9fcf5c,precalculus_review,False,,$\frac{ 1+\tan\left(\alpha\right)^2 }{ 1+\cot\left(\alpha\right)^2 }$ = $\tan\left(\alpha\right)^2$,"Simplify the expression $\frac{ 1+\tan\left(\alpha\right)^2 }{ 1+\cot\left(\alpha\right)^2 }$ by writing it in terms of sines and cosines, then simplify. The final answer does not have to be in terms of sine and cosine only.",,,
dcb60112-7be2-4d1a-b711-5f77dd0dc4bd,integral_calc,False,,"$\int \frac{ 1 }{ \sqrt[3]{\left(\sin(x)\right)^{11} \cdot \cos(x)} } \, dx$ = $-\frac{3\cdot\left(1+4\cdot\left(\tan(x)\right)^2\right)}{8\cdot\left(\tan(x)\right)^2\cdot\sqrt[3]{\left(\tan(x)\right)^2}}+C$","Find the integral:
$$
\int \frac{ 1 }{ \sqrt[3]{\left(\sin(x)\right)^{11} \cdot \cos(x)} } \, dx
$$",,,
dce6ec64-2f61-4db6-9f12-8e5de1da1c22,multivariable_calculus,False,,"The final answer:

1. The tangential component of acceleration, $a_{t}$, is: $0$
2. The normal component of acceleration, $a_{N}$, is: $\omega^2\cdot|a|$","Find the tangential and normal components of acceleration for $\vec{r}(t) = \left\langle a \cdot \cos\left(\omega \cdot t\right), b \cdot \sin\left(\omega \cdot t\right) \right\rangle$ at $t=0$.",,,
dd266316-efe9-4f84-ba9d-09ebb753bc3c,integral_calc,False,,The total force : $18028940487.8049$,Consider the Karun-$3$ dam in Iran. Its shape can be approximated as an isosceles triangle with height $205$ m and width $388$ m. Assume the current depth of the water is $180$ m. The density of water is $1000$ kg/$m^3$. Find the total force on the wall of the dam.,,,
dd3412c0-c4c3-4b9f-8035-8467e18b9f5f,precalculus_review,False,,The final answer: $\cos\left(\frac{\pi}{12}\right)=\frac{\sqrt{2}+\sqrt{6}}{4}$,Calculate $\cos\left(\frac{ \pi }{ 12 }\right)$.,,,
de2bd512-089e-4d1e-b577-dd185962e7cf,differential_calc,False,,"1. The domain (in interval notation): $\left[-1\cdot2^{2^{-1}},2^{2^{-1}}\right]$
2. Vertical asymptotes: None
3. Horizontal asymptotes: None
4. Slant asymptotes: None
5. Intervals where the function is increasing: $(-1,1)$
6. Intervals where the function is decreasing: $\left(-2^{2^{-1}},-1\right)$, $\left(1,2^{2^{-1}}\right)$
7. Intervals where the function is concave up: $\left(-2^{2^{-1}},0\right)$
8. Intervals where the function is concave down: $\left(0,2^{2^{-1}}\right)$
9. Points of inflection: $P(0,0)$","Sketch the curve:  
$y = 3 \cdot x \cdot \sqrt{2-x^2}$.

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
df12f49b-9f83-4e83-bf35-dcfb2c0375ce,sequences_series,False,,The sum of the series is $\frac{1}{4}\cdot\ln\left(\frac{|x+1|}{|x-1|}\right)+\frac{1}{2}\cdot\arctan(x)$,Find the sum of the series $\sum_{n=1}^\infty \frac{ x^{4 \cdot n-3} }{ 4 \cdot n-3 }$. (Use differentiation of the series),,,
df82e2b4-2fde-4ea7-8256-2cefd78de08c,differential_calc,False,,"1. Interval(s) where the function is concave up: $(-\infty,1)$, $(2,\infty)$
2. Interval(s) where the function is concave down: $(1,2)$
3. Point(s) of inﬂection: $P\left(1,\frac{10}{9}\right)$, $P\left(2,\frac{4}{9}\right)$","For the function $y = \sqrt[3]{2-x} + \frac{ 1 }{ 9 } \cdot x^2$ determine the intervals, where the function is concave up and concave down and points of inﬂection. Submit as your final answer:

1. Interval(s) where the function is concave up
2. Interval(s) where the function is concave down
3. Point(s) of inﬂection",,,
df9d5d54-0fe2-4815-8a98-f454e166f165,sequences_series,False,,The final answer: $\frac{7}{6}+\left(\frac{1}{3^2}-\frac{3}{2^2}\right)\cdot(x-4)-\left(\frac{1}{3^3}-\frac{3}{2^3}\right)\cdot(x-4)^2+\left(\frac{1}{3^4}-\frac{3}{2^4}\right)\cdot(x-4)^3+\cdots$,"Determine the Taylor series for $f(x) = \frac{ 2 \cdot x - 1 }{ x^2 - 3 \cdot x + 2 }$, centered at $x_{0} = 4$. Write out the sum of the first four non-zero terms, followed by dots.",,,
dfce03fb-fa8b-46ea-94b9-343e9c0ada11,integral_calc,False,,Arc Length: $1+\ln\left(\frac{5}{3}\right)$,Compute the length of the arc $y = 2 \cdot \ln(3 \cdot x)$ between the points $x = \sqrt{5}$ and $x = 2 \cdot \sqrt{3}$.,,,
e01089ef-d282-4c55-b0cc-0fb6bc6d2bdf,precalculus_review,False,,The final answer: $x=-\sin(1.5)$,Solve $2 \cdot \left(\arcsin(x)\right)^2 - \arcsin(x) - 6 = 0$.,,,
e09be213-4d6a-4283-860d-c2f57bdaf5d4,algebra,False,,The final answer: $b=5$,"Let $f(x) = \frac{ 1 }{ x }$. Find the number $b$ such that the average rate of change of $f$ on the interval $(2,b)$ is $-\frac{ 1 }{ 10 }$.",,,
e12228fb-4501-47ee-83fc-3c74da98cc45,multivariable_calculus,False,,"1. $I$ with $d z \cdot d x \cdot d y$ is $\frac{148}{9}$
2. $I$ with $d y \cdot d z \cdot d x$ is $\frac{148}{9}$","Use two circular permutations of the variables $x$, $y$, and $z$ to write new integral whose value equal the value of the original integral. A circular permutation of $x$, $y$, and $z$ is the arrangement of the numbers in one of the following orders: $y$, $z$, and $x$ or $z$, $x$, and $y$:
$$
\int_{0}^1 \int_{1}^3 \int_{2}^4 \left(x^2 \cdot z^2 + 1\right) \, dx \, dy \, dz
$$",,,
e1380c07-189c-47d2-92c7-e5456c086a22,algebra,False,,"The solutions to the given equations are:
1. $c=5$
2. $r=35$
3. $m=-16$
4. $w=-8$
5. $p=16$
6. $g=7.48$
7. $m=7$
8. $t=\frac{ 4 }{ 5 }$
9. $m=-\frac{ 29 }{ 12 }$","Solve the following equations:

1. $-15c = -75$
2. $-8 + r = 27$
3. $19 + m = 3$
4. $-\frac{w}{8} = 1$
5. $p - 4.8 = 11.2$
6. $\frac{g}{3.4} = 2.2$
7. $3.6m = 25.2$
8. $\frac{2}{5}t = \frac{8}{25}$
9. $5\frac{5}{6} + m = 3\frac{5}{12}$",,,
e13c1022-2adc-4e50-a481-b6d868cea5be,multivariable_calculus,False,,The volume is increasing at a rate of $\frac{34\cdot\pi}{3}$,"The volume of a right circular cylinder is given by $V(x,y) = \pi \cdot x^2 \cdot y$ where $x$ is the radius of the cylinder and $y$ is the cylinder height. Suppose $x$ and $y$ are functions of $t$ given by $x = \frac{ 1 }{ 2 } \cdot t$ and $y = \frac{ 1 }{ 3 } \cdot t$ so that $x$ and $y$ are both increasing with time. How fast is the volume increasing when $x=2$ and $y=5$?",,,
e159cbdd-10fe-4676-a0b0-6425fc80a525,differential_calc,False,,The General Form of the Derivative of $y = \frac{ 2 \cdot x + 3 }{ 4 \cdot x + 5 }$: $y^{(n)}=\frac{1}{2}\cdot(-1)^n\cdot\left(n!\right)\cdot4^n\cdot(4\cdot x+5)^{-(n+1)}$,For the function $y = \frac{ 2 \cdot x + 3 }{ 4 \cdot x + 5 }$ find the derivative $y^{(n)}$.,,,
e16f36eb-5794-4d0a-9b53-77b2e1730e59,differential_calc,False,,"$x$ = $\frac{1}{2}$, $0$",Find the $x$-coordinate for each critical point of $f(x) = e^{-x} \cdot \sqrt{x}$,,,
e1c6ee2e-873b-4879-a3ef-f06229679527,sequences_series,False,,"$P_{3}(x)$ = $\frac{ \pi }{ 4 }+\frac{ 1 }{ 2 } \cdot (x-1)-\frac{ 1 }{ 4 } \cdot (x-1)^2+\frac{ 1 }{ 12 } \cdot (x-1)^3$

$R_{3}(x)$ = $\frac{ -\frac{ 48 \cdot c^3 }{ \left(1+c^2\right)^4 }+\frac{ 24 \cdot c }{ \left(1+c^2\right)^3 } }{ 4! } \cdot (x-1)^4$",Find the 3rd order Taylor polynomial $P_{3}(x)$ for the function $f(x) = \arctan(x)$ in powers of $x-1$ and give the Lagrange form of the remainder.,,,
e1d09bc3-2f9a-4138-9ee0-fd559f60f732,differential_calc,False,,$\frac{ d y }{d x}$ = $\frac{-390\cdot x^2+23\cdot x+138}{x^{24}\cdot(3\cdot x+2)^5}$,Find $\frac{ d y }{d x}$ if $y = \frac{ 5 \cdot x^2 - 3 \cdot x }{ \left( 3 \cdot x^7 + 2 \cdot x^6 \right)^4 }$.,,,
e20ecd1f-1245-4ec5-959b-ea8ea17a5d1e,sequences_series,False,,The final answer: $L=\frac{1}{5}$,"Find $\lim_{n \to \infty} \left(x_{n}\right)$, where $x_{n} = \left(\frac{ 2 \cdot n^3 }{ 2 \cdot n^2+3 }+\frac{ 1-5 \cdot n^2 }{ 5 \cdot n+1 }\right)$ is the general term of a sequence.",,,
e2afa39f-a784-407d-be4f-00e90b4ec92e,precalculus_review,False,,The final answer: $T\cdot r\cdot u\cdot e$,"Is the statement True or False?

The following linear programming problem is infeasible.

Maximize $f = 4 \cdot x_{1} - x_{2}$ subject to

$x_{1} - x_{2} \le 3$

$-x_{1} + 3 \cdot x_{2} \le -5$

$x_{1} \ge 0$, $x_{2} \ge 0$",,,
e2ec6409-4e11-40cc-a4a2-6c6b8f85fc24,precalculus_review,False,,$x$ = $\frac{3}{2}$,Solve the exponential equation exactly: $4^{x+1} - 32 = 0$,,,
e33483e5-a385-4ce3-91af-54df50ca062b,differential_calc,False,,"1. The domain (in interval notation): $(-\infty,0)\cup(0,\infty)$
2. Vertical asymptotes: $x=0$
3. Horizontal asymptotes: None
4. Slant asymptotes: None
5. Intervals where the function is increasing: $\left(\frac{1}{4},\infty\right)$
6. Intervals where the function is decreasing: $\left(0,\frac{1}{4}\right)$, $(-\infty,0)$
7. Intervals where the function is concave up: $(-\infty,0)$, $(0,\infty)$
8. Intervals where the function is concave down: None
9. Points of inflection: None","Sketch the curve:

$$
y = 4 \cdot x^2 \cdot e^{\frac{ 1 }{ 2 \cdot x }}
$$

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptotes
3. Horizontal asymptotes
4. Slant asymptotes
5. Intervals where the function is increasing
6. Intervals where the function is decreasing
7. Intervals where the function is concave up
8. Intervals where the function is concave down
9. Points of inflection",,,
e39d239e-1f98-4224-8c4c-dc39999c7faf,differential_calc,False,,"1. The domain (in interval notation) $\left(-1\cdot\infty,-1\cdot3^{2^{-1}}\cdot2^{-1\cdot2^{-1}}\right)\cup\left(-1\cdot3^{2^{-1}}\cdot2^{-1\cdot2^{-1}},3^{2^{-1}}\cdot2^{-1\cdot2^{-1}}\right)\cup\left(3^{2^{-1}}\cdot2^{-1\cdot2^{-1}},\infty\right)$
2. Vertical asymptote(s) $x=\frac{\sqrt{3}}{\sqrt{2}}$, $x=-\frac{\sqrt{3}}{\sqrt{2}}$
3. Horizontal asymptote(s) None
4. Slant asymptote(s) $y=\frac{3}{2}\cdot x$
5. Interval(s) where the function is increasing $\left(-\infty,-\frac{3}{\sqrt{2}}\right)$, $\left(\frac{3}{\sqrt{2}},\infty\right)$
6. Interval(s) where the function is decreasing $\left(-\frac{3}{\sqrt{2}},-\frac{\sqrt{3}}{\sqrt{2}}\right)$, $\left(-\frac{\sqrt{3}}{\sqrt{2}},0\right)$, $\left(0,\frac{\sqrt{3}}{\sqrt{2}}\right)$, $\left(\frac{\sqrt{3}}{\sqrt{2}},\frac{3}{\sqrt{2}}\right)$
7. Interval(s) where the function is concave up $\left(-\frac{\sqrt{3}}{\sqrt{2}},0\right)$, $\left(\frac{\sqrt{3}}{\sqrt{2}},\infty\right)$
8. Interval(s) where the function is concave down $\left(-\infty,-\frac{\sqrt{3}}{\sqrt{2}}\right)$, $\left(0,\frac{\sqrt{3}}{\sqrt{2}}\right)$
9. Point(s) of inflection $P(0,0)$","Make full curve sketching of $f(x) = \frac{ 3 \cdot x^3 }{ 2 \cdot x^2 - 3 }$.

Submit as your final answer:

1. The domain (in interval notation)
2. Vertical asymptote(s)
3. Horizontal asymptote(s)
4. Slant asymptote(s)
5. Interval(s) where the function is increasing
6. Interval(s) where the function is decreasing
7. Interval(s) where the function is concave up
8. Interval(s) where the function is concave down
9. Point(s) of inflection",,,
e3f282dc-5d88-47c9-a17b-5900c9e45805,integral_calc,False,,The final answer: $\frac{4\cdot\pi-\pi^2}{\sqrt{2}}$,"Find the area of the surface formed by rotating the arc of the circle $x^2 + y^2 = 1$ between the points $(1,0)$ and $(0,1)$ in the first quadrant, around the line $x + y = 1$.",,,
